토지 공사 유치무산 에 따라 ` 공공 기관 배치 방침 변경 수용 불가 ' 를 천명 하 는 등 강력 반발 했 던 부산시 가 24 일 ` 비판 적 수용 ' 으로 입장 을 선회 했 다 .	B-OG I-OG O O O O O O O O O O O O O O O O O O O O O B-LC O B-DT I-DT O O O O O O O O O O O O
허 시장 은 오후 3 시 기자 회견 을 갖 고 공공 기관 이전 에 대한 부산시 의 공식 입장 과 향후 계획 에 대해 발표 할 예정 이 다 .	B-PS O O B-TI I-TI I-TI O O O O O O O O O O B-LC O O O O O O O O O O O O O O
지방 분권 과 혁신 을 위한 부산 운동 본부 는 " 국가 백 년 대계 를 위해 이번 정부 의 공공 기관 이전 결정 에 다소 미흡 한 점 이 있 더라도 흔쾌히 수용 하 는 자세 가 필요 하 다 " 고 지적 했 다 .	O O O O O O B-LC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
융미옌 사장 은 " 매기 가 지난 주 최종 배역 을 받 기 위해 미국 로스앤젤레스 로 갔 다 " 면서 " 매기 가 미션 임파서블 에서 주연 급 배역 을 맡 게 됐 다는 소식 을 전하 게 돼 매우 기쁘 다 " 고 말 했 다 .	B-PS O O O B-PS O B-DT I-DT O O O O O O B-LC B-LC O O O O O O B-PS O O O O O O O O O O O O O O O O O O O O O O O O O O
이번 에 극장 에서 선보이 는 이 영화 는 곤충 이나 새 가 등장 하 는 부분 을 제외 하 고 들짐승 중심 으로 재 편집 한 버전 이 다 . 영화 는 지난 1 월 15 분 가량 을 삭제 한 채 로 18 세 관람 가 등급 을 받 았 지만 긴 상영 시간 으로 극장 개봉 에 어려움 을 겪 었 고 결국 68 분 분량 으로 다시 편집 해 극장 개봉 을 하 게 됐 다 .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-DT I-DT I-DT B-TI I-TI O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TI I-TI O O O O O O O O O O O O O
이번 특별전 은 일상 에서 마주치 는 익숙 하 면서 도 낮선 순간 을 블랙 코미디 로 연출 하 며 지난 해 와 올해 잇따라 칸 영화제 경쟁 부분 에 진출 한 홍 감독 의 작품 세계 를 엿보 는 계기 가 될 것 으로 기대 된다 .	O O O O O O O O O O O O O O O O O O O O B-DT I-DT O B-DT O O O O O O O O B-PS O O O O O O O O O O O O O O O
국내 개봉 은 8 월 4 일 예정 .	O O O B-DT I-DT I-DT I-DT O O
영제협 " 매니지먼트사 와 공동 제작 않 겠 다 "	B-OG O O O O O O O O O
김 회장 은 " 밥그릇 싸움 차원 의 문제 가 아니 다 . 매니지먼트사 에 제작 을 하 지 말 라는 것 이 아니 라 스스로 개발 하 라는 뜻 이 다 " 라고 강조 하 며 " 제작사 와 매니지먼트사 가 각자 의 역할 에 충실 해 균형 있 는 수익 구조 를 만들 어 내 자는 의미 다 " 라고 말 했 다 .	B-PS I-PS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
대신 2007 학년도 부터 고급 제작 훈련 프로그램 인 제작 연구 과정 을 신설 한다 .	O B-DT I-DT I-DT O O O O O O O O O O O O
베니스 가 낳 은 사상 최고 의 바람둥이 카사노바 를 다룬 영화 ' 카사노바 ' 가 8 월 31 - 9 월 10 일 이탈리아 에서 열리 는 제 62 회 베니스 영화제 에서 상영 된다 .	B-LC O O O O O O O B-PS O O O O O O O B-DT I-DT I-DT I-DT I-DT I-DT I-DT I-DT B-LC O O O O O O O O O O O O
영화제 측 은 지난 30 여 년 간 베니스 를 배경 으로 만들 어 진 카사노바 를 내세운 첫 번 째 영화 라고 초청 배경 을 설명 했 지만 초청 부문 을 밝히 지 는 않 았 다 .	O O O B-DT I-DT I-DT I-DT I-DT B-LC O O O O O O B-PS O O O O O O O O O O O O O O O O O O O O O O O
2000 년 개봉작 이 지만 이번 에 출시 되 는 SE ( 스페셜 에디션 ) 는 극장 개봉 당시 볼 수 없 었 던 11 분 의 장면 이 추가 된 무 삭제 판 이 다 .	B-DT I-DT O O O O O O O O O O O O O O O O O O O O O O B-TI I-TI O O O O O O O O O O O
멤피스 는 어쩔 수 없이 일 을 맡길 옛 친구 들 을 하나 둘 불러 모은다 .	B-PS O O O O O O O O O O O O O O O O
' 제 9 회 부천 국제 판타스틱 영화제 ' 입장권 예매 가 27 일 시작 됐 다 .	O O O O O O O O O O O O B-DT I-DT O O O O
싸이더스픽쳐스 , 좋 은 영화 합병	B-OG O B-OG I-OG I-OG O
27 일 태국 언론 보도 에 따르 면 태국 정가 의 논쟁 에 느닷없이 영화 제목 이 등장 한 것 은 집권 여당 ` 타이 락 타이 ' ( TRT ) 의 내분 에서 발단 이 됐 다 .	B-DT I-DT B-LC O O O O O B-LC B-OG O O O O O O O O O O O O O O B-OG I-OG I-OG O O B-OG O O O O O O O O O
이 같 은 ` 영화 논쟁 ' 은 제 2 야당 인 찻 타이 의 부총재 인 ` 태국 마사지업 계 의 황제 ' 추윗 카몬위싯 이 뛰어들 면서 더욱 흥미진진 해 지 고 있 다 .	O O O O O O O O O O O O B-OG I-OG O O O O B-LC O O O O O B-PS I-PS O O O O O O O O O O O
김혜수 , " 촬영 내내 힘들 었 어요 "	B-PS O O O O O O O O
원혼 에 쫓기 고 어린 딸 과 몸싸움 을 벌이 던 여주인공 선재 는 터지 는 형광등 과 비 처럼 쏟아지 는 핏물 을 얻어맞 기 도 한다 .	O O O O O O O O O O O O B-PS O O O O O O O O O O O O O O O O
28 일 오전 영화제작가 협회 가 매니지먼트사 의 공동 제작 , 지분 요구 를 거부 하 고 배우 들 의 과도 한 출연료 에 제동 을 걸 기 로 결의 한데 이 어 이날 오후 에 는 몇몇 매니지먼트사 가 연대 해 입장 을 밝혔 다 .	B-DT I-DT B-TI B-OG I-OG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TI O O O O O O O O O O O O
이 에 매니지먼트 협회 와 배우 들 은 좋 은 파트너 의 모습 으로 한국 엔터테인먼트 의 발전 을 위해 노력 할 것 " 이라고 밝혔 다 .	O O B-OG I-OG O O O O O O O O O O B-LC O O O O O O O O O O O O O
대종상 영화제 는 다음 달 1 일 저녁 7 시 30 분 부터 시청 앞 광장 에서 열리 는 대종상 영화제 의 개막식 에서 개막작 으로 북한 영화 ' 피 묻 은 략패 ' 를 상영 한다고 29 일 전했 다 .	O O O B-DT I-DT I-DT I-DT B-TI I-TI I-TI I-TI I-TI I-TI B-LC I-LC I-LC O O O O O O O O O O O O O O O O O O O O O B-DT I-DT O O O
중앙시네마 , 브제티슬라브 포야르 작품전	B-OG O B-PS I-PS O
16 회 에 걸쳐 오후 7 시 30 분 에 한차례 상영 되 며 4 - 7 일 과 18 - 21 일 에 는 포야르전 이 , 11 - 14 일 과 25 - 28 일 에 는 국내 독립 애니메이션 이 상영 될 예정 이 다 . 관람료 는 4 천 원 .	O O O O B-TI I-TI I-TI I-TI I-TI O O O O O B-DT I-DT I-DT I-DT O B-DT I-DT I-DT I-DT O O B-PS O O B-DT I-DT I-DT I-DT O B-DT I-DT I-DT I-DT O O O O O O O O O O O O O O O O O O
이 에 앞서 강우석 감독 은 기자 들 과 만난 자리 에서 배우 들 의 높 은 개런티 와 매니지먼트사 의 공동 제작 요구 에 대해 강도 높 게 비난 했 고 와중 에 송강호 최민식 등 의 실명 이 거론 됐 다 .	O O O B-PS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PS B-PS O O O O O O O O
PD 연합회 , 영화제작가 협회 결의 지지 성명	B-OG I-OG O B-OG I-OG O O O
PD 연합회 한 관계자 는 " 영화 뿐 아니 라 드라마 에서 도 제작비 의 상당 부분 이 스타 개런티 로 소요 되 며 , 끼워 팔 기 가 만연 해 있 을 뿐 아니 라 매니지먼트사 가 아예 외주 제작사 가 돼 방송 전반 에 걸쳐 부당 한 권력 을 행사 하 고 있 기에 제협 의 결의 를 지지 하 는 것 " 이라고 밝혔 다 .	B-OG I-OG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-OG O O O O O O O O O O O O
폐막작 으로 미국 크리스 켄티스 의 ' 오픈 워터 ' 와 우리나라 유상욱 감독 의 ' 종려나무 숲 ' 이 선정 됐 다 .	O O B-LC B-PS I-PS O O O O O O O B-PS O O O O O O O O O O O
카젠버그 대표 는 ' 라이언 킹 ' 으로 디즈니 애니메이션 의 전성기 를 열 었 다고 평가 받 고 있 는 제작자 . 지난 95 년 스티븐 스필버그 감독 과 음반 업계 의 거물 데이비드 게펜 등 과 함께 드림웍스 를 설립 했 으며 이후 ' 이집트 왕자 ' , ' 슈렉 1 , 2 ' , ' 샤크 ' 등 을 히트 시키 며 애니매이션 의 ' 마이다스 의 손 ' 으로 불리 고 있 다 .	B-PS O O O O O O O B-OG O O O O O O O O O O O O O O B-DT I-DT I-DT B-PS I-PS O O O O O O B-PS I-PS O O O B-OG O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PS I-PS I-PS O O O O O O O
함께 기자 회견 에 참석 한 톰 맥그래스 감독 은 " 제프리 카젠버그 가 원안 을 제공 했 고 우정 에 대한 재미있 는 얘기 를 만들 수 있 겠 다는 생각 을 했 다 " 며 " 이 영화 의 테마 는 배경 이 도시 건 정글 이 건 간 에 우정 의 힘 이 다 " 고 설명 했 다 .	O O O O O O B-PS I-PS O O O B-PS I-PS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
광주문진위 가 주최 하 고 문화 관광부 와 광주시 가 후원 하 는 이 문화 영상제 에 는 진도 아리랑 뮤직 비디오 , 영산강 을 따라 흐르 는 남도인 의 다큐멘터리 , 광주문화수 도 CF 등 전국 각 지역 의 유 . 무형 문화재 를 소재 로 한 영상 작품 이 공모 방식 을 통해 선보일 예정 이 다 .	B-OG O O O O B-OG I-OG O B-LC O O O O O O O O O O O O O O B-LC O O O O O O O O B-LC O O O O O O O O O O O O O O O O O O O O O O O O O O O
강 감독 은 29 일 오후 10 시 " 최민식 씨 와 송강호 씨 에게 " 라는 제목 의 e - 메일 을 언론사 에 보냈 다 .	B-PS O O B-DT I-DT B-TI I-TI I-TI O B-PS O O B-PS O O O O O O O O O O O O O O O
강우석 감독 의 공개서한 을 통한 사과 에 대해 최민식 과 송강호 는 30 일 오전 입장 을 밝힐 전망 이 다 .	B-PS O O O O O O O O B-PS O B-PS O B-DT I-DT B-TI O O O O O O O
영화 진흥법 개정안 과 음악 산업 진흥 법ㆍ 게임 산업법 제정 안 의 국회 심의 가 다가옴 에 따라 또다시 성인 연령 기준 에 대한 논란 이 뜨겁 게 달아오를 조짐 을 보이 고 있 다 .	O O O O O O O O O O O O O B-OG O O O O O O O O O O O O O O O O O O O O O O O
이 에 대해 영화인회 의 유창서 사무국장 은 " 영화 는 술 이나 담배 와 같 은 청소년 유해물 과 다른 문화 매체 " 라고 전제 한 뒤 " 단속 과 규제 를 쉽 게 하 기 위해 기준 을 통일 하 려는 것 은 행정 편의주의 적 인 발상 " 이라고 반박 했 다 .	O O O B-OG O B-PS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
이 에 앞서 15 대 국회 시절 인 1999 년 영화 진흥법 개정 과정 에서 도 똑같 은 문제 를 놓 고 문광위 는 법사위 와 본회의 에서 격돌 해 판정승 을 거두 었 다 .	O O O O O B-OG O O B-DT I-DT O O O O O O O O O O O O B-OG O B-OG O O O O O O O O O O O
일본 영화 계 의 두 거장 미야자키 하야오 와 기타노 다케시 의 음악 감독 으로 유명 한 히사이시 조 는 그동안 ' 원령 공주 ' , ' 센 과 치히 로 의 행방불명 ' , ' 하울 의 움직이 는 성 ' , ' 기쿠지 로 의 여름 ' , ' 하나비 ' 등 의 음악 을 담당 하 며 세계 적 으로 이름 을 알린 바 있 다 .	O O O O O O B-PS I-PS O B-PS I-PS O O O O O O B-PS I-PS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
포털 사이트 야후코리아 는 30 일 영화 전문지 씨 네 21 과 제휴 해 영화 정보 서비스 를 시작 한다고 밝혔 다 .	O O B-OG O B-DT I-DT O O B-OG I-OG I-OG O O O O O O O O O O O O
올여름 ' 스타워즈 3 ' 과 ' 배트맨 비긴즈 ' 의 흥행 호조 에 도 불구 하 고 미국 영화 시장 은 18 주 째 전년 대비 흥행 수입 감소 를 거듭 , 20 년 만 의 최악 의 상황 을 맞이 하 고 있 다 .	B-DT O O O O O O O O O O O O O O O O O O O O O B-DT I-DT O O O O O O O O O B-DT I-DT O O O O O O O O O O O O
LA 타임스 는 스튜디오 들 이 안전 한 흥행 만 노려 대범 하 고 전복 적 인 작품 들 로 승부 하 기 를 포기 한 것 을 이 같 은 리메이크 범람 의 가장 큰 이유 로 꼽 았 다 .	B-OG I-OG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1929 년 11 월 3 일 일어난 광주 학생 독립운동 을 소재 로 한 영화 가 만들 어 진다. 그러나 장르 는 예상 밖 으로 코믹 액션로맨스 다 .	B-DT I-DT I-DT I-DT I-DT I-DT O O O O O O O O O O O O O O O O O O O O O O O
유진로보틱스 ` 로봇 ' 시사회 이벤트 참가	B-OG O O O O O O
영화 및 영상물 촬영 유치 가 전북 지역 경제 활 성화 에 많 은 도움 이 된 것 으로 나타났 다 .	O O O O O O B-LC O O O O O O O O O O O O O O O
전주 영상 위원회 관계자 는 " 영화 와 드라마 제작사 를 계속 유치 하 고 제작 에 필요 한 지원 을 아끼 지 않 은 결과 많 은 제작자 들 이 전주 를 비롯 한 도내 에서 촬영 을 희망 하 고 있 다 " 며 " 영화 및 영상물 촬영 을 유치 하 면 지역 경제 활성 화 는 물론 지역 을 홍보 하 는데 도 많 은 도움 이 된다 " 고 말 했 다 .	B-OG I-OG I-OG O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-LC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
한국 의 카이 에 뒤 시네마 를 표방 하 며 지난 1989 년 처음 창간 된 ' 영화 언어 ' 는 지난 1995 년 재정난 으로 정간 됐 지만 2003 년 여름 호 를 통해 복간 된 바 있 다 . 국내 에서 보 기 드문 비평 전문 계간지 로 , 영화 평론가 인 김영진 편집장 을 비롯 해 소장 평론가 들 과 학자 들 이 참여 하 고 있 다 . 201 쪽 , 9 천 원 .	B-LC O O O O O O O O O B-DT I-DT I-DT O O O O O O O O B-DT I-DT I-DT O O O O O B-DT I-DT B-DT O O O O O O O O O O O O O O O O O O O O O O B-PS O O O O O O O O O O O O O O O O O O O O O O O O
장첸 이 30 일 부터 한국 팬 과 만나 게 되 는 영화 ' 에로스 ' 는 홍콩 의 왕자웨이 , 미국 의 스티븐 소더버그 , 이탈리아 의 미켈란젤로 안토니오니 등 세 거장 이 각각 ' 에로스 ' ( Eros ) 를 주제 로 만든 중편 을 묶 은 옴니 버스 영화 . 장첸 은 왕자웨이 의 작품 ' 그녀 의 손길 ' 에서 궁리 ( 鞏悧 ) 와 호흡 을 맞췄 다 .	B-PS O B-DT I-DT I-DT B-LC O O O O O O O O O O O B-LC O B-PS O B-LC O B-PS I-PS O B-LC O B-PS I-PS O O O O O O O O O O O O O O O O O O O O O O O B-PS O B-PS O O O O O O O O B-PS O B-PS O O O O O O O
미국 할리우드 영화배우 인 톰 크루즈 는 지난 16 일 파리 에펠탑 에서 연인 케이티 홈즈 에게 청혼 한 이유 에 대해 " 그녀 가 에펠탑 을 볼 때 마다 이 순간 을 기억 하 도록 하 기 위해서 " 라고 밝혔 다 .	B-LC B-LC O O B-PS I-PS O B-DT I-DT I-DT B-LC O O O B-PS I-PS O O O O O O O O O O O O O O O O O O O O O O O O O O O O
크루즈 는 최근 ' 오프라 윈프리쇼 ' 에 출연 해 홈즈 와 의 연인 임 을 과시 하 며 소파 위 를 몇 차례 오르락 내리락 하 고 허공 에 손 을 내저 으며 " 난 사랑 에 빠졌 다 .	B-PS O O O O O O O O O B-PS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
대종상 영화제 측 은 1 일 오전 이 같 은 사실 을 전하 며 개막작 으로 선보일 예정 이 던 ' 피 묻 은 략패 ' 의 상영 도 취소 한다고 밝혔 다 .	O O O O B-DT I-DT B-TI O O O O O O O O O O O O O O O O O O O O O O O O O O O
본명 이 파놈 이룸 인 토니 자 는 태국 - 중국 수교 30 주년 을 기념 하 기 위해 30 일 베이징 에서 ` 태국 산 과일 페스티벌 ' 이 개막 된 데 때맞춰 현지 에서 태국 산 과일 홍보 에 나섰 다고 태국 언론 이 1 일 보도 했 다 .	O O B-PS I-PS O B-PS I-PS O B-LC O B-LC O B-DT I-DT O O O O O B-DT I-DT B-LC O O O O O O O O O O O O O O B-LC O O O O O O B-LC O O B-DT I-DT O O O O
XTM , ' 올빼미 영화제 ' 개최	B-OG O O O O O O
케이앤엔터테인먼트 , 제작사 추가 인수	B-OG O O O O
케이앤엔터테인먼트 는 케이앤컴퍼니 ( 대표 김용빈 ) 의 엔터테인먼트 사업 을 총괄 하 는 계열 회사 . 1997 년 설립 된 케이앤컴퍼니 는 정보 통신 관련 사업 으로 2001 년 코스닥 에 등록 됐 다 .	B-OG O B-OG O O B-PS O O O O O O O O O O O B-DT I-DT O O B-OG O O O O O O B-DT I-DT B-OG O O O O O
문화부 는 이 박물관 에 각종 관련 유품 을 전시 하 고 멀티미디어 를 통해 쉰들러 의 복잡 했 던 삶 과 그 의 노력 덕택 에 간신히 목숨 을 구할 수 있 었 던 유대인 들 의 관한 이야기 , 생존자 들 의 증언 을 보여줄 예정 이 다 .	B-OG O O O O O O O O O O O O O O B-PS O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
영화제 측 은 " 지난 20 일 마감 한 출품 공모 에서 20 여 개국 , 100 여 편 의 작품 이 접수 됐 다 .	O O O O B-DT I-DT I-DT O O O O O O O O O O O O O O O O O O O
인천시 청소년 회관 은 7 월 한 달 간 건전 영화 10 편 을 무료 상영 한다 .	B-OG I-OG I-OG O B-DT I-DT B-DT I-DT I-DT O O O O O O O O O
▲ 16 일 - 러브 미 이프 유 데 어	O B-DT I-DT O O O O O O O
6 월 관객 수 전년 동기 대비 대폭 감소	B-DT I-DT O O B-DT O O O O
6 월 한국 영화 의 점유 율 역시 43 . 6 % 에 그쳐 지난 2 월 이후 가장 낮 았 으며 전년 동기 에 비해서 도 15 . 4 % 포인트 가 줄어들 었 다 .	B-DT I-DT O O O O O O O O O O O O B-DT I-DT I-DT I-DT O O O O B-DT O O O O O O O O O O O O O O
아시아나국 제단편 영화제 ( AISFFㆍAsiana International Short Film Festival ) 집행 위원회 ( 집행 위원장 손숙 ) 는 11 월 열리 는 제 3 회 영화제 에서 상영 될 작품 을 다음 달 26 일 까지 공개 모집 한다 .	O O O O O O O O O O O O O O O B-PS O O B-DT I-DT O O O O O O O O O O O B-DT I-DT I-DT I-DT I-DT O O O O
응모자 는 9 월 23 일 까지 ▲시놉시스 ▲시나리오 ▲제작 기획서 ▲ 감독 필모그러피 ▲포트폴리오 등 을 사무국 에 접수 하 면 된다 . 대상자 에게 는 상금 500 만 원 과 미주 왕복 항공권 2 매 가 시상 되 며 이 제도 를 거쳐 완성 된 영화 는 내년도 영화제 의 개막작 으로 선보인다 . ☎ 02 - 783 - 6518 ~ 9 , www . aisff . org 제 3 회 아시아나국 제단편 영화제 는 11 월 2 - 7 일 서울 에서 열리 며 영화제 직후 부터 6 개월 동안 아시아나 항공 에서 기내 고객 들 을 대상 으로 상영회 를 갖 는다 .	O O B-DT I-DT I-DT I-DT I-DT O O O O O O O O O O B-OG O O O O O O O O O O O O O O B-LC O O O O O O O O O O O O O O O O B-DT O O O O O O O O O O O O O O O O O O O O O O O O O O O B-DT I-DT I-DT I-DT I-DT I-DT B-LC O O O O O O B-DT I-DT O B-OG I-OG O O O O O O O O O O O O
이번 에 는 서울 삼성동 코엑스 에서 열리 고 있 는 한일 문화 교류전 에 참석 하 기 위해 한국 을 찾 았 다 .	O O O B-LC B-LC B-OG O O O O O O O O O O O O O B-LC O O O O O
한국 영화 에 대한 요시노 의 관심 은 내한 한 해외 스타 들 의 그것 과 는 적극 성 면 에서 차이 가 있 어 보였 다 .	O O O O B-PS O O O O O O O O O O O O O O O O O O O O O O O
" 비 가 생선 초밥 을 좋아한다는데 정말 이 냐 " , " 유지태 의 키 가 얼마나 되 냐 " , " 보 아 는 몇 살 이 냐 " 며 한국 연예인 들 에 대해 이것저것 물어보 던 그 에게 일본 에서 의 한류 현상 에 대한 의견 을 묻 자 " 이미 붐 의 차원 을 넘어섰 다 " 는 대답 이 돌아왔 다 .	O B-PS O O O O O O O O O O O B-PS O O O O O O O O O B-PS I-PS O O O O O O O B-LC O O O O O O O O O B-LC O O O O O O O O O O O O O O O O O O O O O O O O O
1938 년 한 라디오 방송 이 미국 LA 전역 을 흔들 어 놓 는다 .	B-DT I-DT O O O O B-LC B-LC O O O O O O O
영화 제작 계획 이 갑자기 앞당겨진 것 은 2004 년 9 월 .	O O O O O O O O B-DT I-DT I-DT I-DT O
▲ ' 우주 전쟁 ' 의 제작비 는 약 1 억 3 천만 달러 ( 약 1 천 340 억 원 ) 로 29 일 개봉 첫날 미국 과 캐나다 에서 만 2 천 130 만 달러 ( 약 220 억 원 ) 를 벌어들였 다 .	O O O O O O O O O O O O O O O O O O O O O O O B-DT I-DT O B-DT B-LC O B-LC O O O O O O O O O O O O O O O O O
지난 4 - 5 월 2005 전주국제 영화제 에서 개막작 으로 상영 된 바 있 는 ' 디지털 3 인 3 색 ' 이 22 일 서울 종로구 낙원동 의 필름 포럼 ( 구 허리우드극장 ) 에서 개봉 한다 .	B-DT I-DT I-DT I-DT I-DT B-DT O O O O O O O O O O O O O O O O O O B-DT I-DT B-LC B-LC B-LC O B-OG I-OG O O B-OG O O O O O
3 일 오후 3 시 께 부산 중구 모 극장 에서 정 모 ( 34 . 여 ) 씨 가 목 부위 를 흉기 에 찔려 숨져 있 는 것 을 극장 직원 홍 모 ( 22 ) 씨 가 발견 , 경찰 에 신고 했 다 .	B-DT I-DT B-TI I-TI I-TI O B-LC B-LC O O O B-PS O O O O O O O O O O O O O O O O O O O O O B-PS O O O O O O O O O O O O O O
부천 영화제 사무국 은 그동안 영화제 가 부천 시민 들 에게 크 게 호응 을 받 지 못했 다는 자체 분석 에 따라 올해 는 마니아 와 대중 이 함께 하 는 축제 로 승화 시키 기 로 하 고 갖가지 이벤트 를 준비 했 다 .	B-OG I-OG I-OG O O O O B-LC O O O O O O O O O O O O O O O B-DT O O O O O O O O O O O O O O O O O O O O O O O
아울러 시청사 잔디 광장 에서 4 차례 한 여름밤 ( 오후 8 시 30 분 ) 야외 건전 영화 무료 상영 행사 가 열린다 .	O B-LC I-LC I-LC O O O B-DT I-DT O B-TI I-TI I-TI I-TI I-TI O O O O O O O O O O
' 청춘 만화 ' 는 성룡 같 은 액션 배우 를 꿈꾸 는 태권도 전공 학생 이지환 ( 권상우 분 ) 과 당대 최고 의 배우 를 꿈꾸 는 배우 지망 생 진달래 ( 김하늘 분 ) 의 11 년 우정 과 사랑 을 그린 멜로 드라마 . 2002 년 ' 연애 소설 ' 로 데뷔 한 이한 감독 이 메가폰 을 잡 는다 .	O O O O O B-PS O O O O O O O O O O B-PS O B-PS O O O O O O O O O O O O O B-PS O B-PS O O O B-DT I-DT O O O O O O O O B-DT I-DT O O O O O O O B-PS O O O O O O O
시 는 지난해 12 월 엠파스 와 ' 인터넷 홍보 사업 ' 을 제휴 , 엠파스 에 시 홈페이지 를 연결 해 시정 소식 과 부천 의 자랑거리 등 을 홍보 하 고 있 다 .	O O B-DT I-DT I-DT O O O O O O O O O O O O O O O O O O O O B-LC O O O O O O O O O O
전주 영화제 에 따르 면 ' 디지털 3 인 3 색 2005 ' 는 최근 이탈리아 의 페사 로 영화제 에서 상영 된 데 이 어 스위스 로카르노 영화제 , 캐나다 밴쿠버 국제 영화제 에 도 초청 됐 다 .	O O O O O O O O O O O O O O O B-LC O O O O O O O O O O B-LC O O O B-LC O O O O O O O O O
2 위 는 지난달 30 일 개봉 한 김혜수 주연 의 ' 분홍 신 ' . 같 은 기간 서울 54 개 스크린 에서 7 만 4 천 550 명 이 봤 다 . 3 일 까지 전국 누계 는 250 개 스크린 45 만 명 .	O O O B-DT I-DT I-DT O O B-PS O O O O O O O O O O B-LC O O O O O O O O O O O O O O B-DT I-DT I-DT O O O O O O O O O O
' 호스티지 ' 2 주 연속 정상	O O O B-DT I-DT O O
2 . 마파도 ( 코미디ㆍ 추창민 )	O O O O O B-PS O
8 . 내셔널 트레져 ( 어드벤처 ㆍ존 터틀 타웁 )	O O O O O O O I-PS I-PS O
14 . 오션스 트웰브 ( 범죄 ㆍ스티븐 소더버그 )	O O O O O O O I-PS O
지난해 처음 시행 된 방송 영화 제작 지원 사업 은 한국 영화 의 상영 창구 다양 화 와 제작 활성 화 를 도모 하 기 위해 영진위 와 KBS 가 공동 으로 운영 중 인 사업 이 다 .	B-DT O O O O O O O O O O O O O O O O O O O O O O O O O B-OG O B-OG O O O O O O O O O O
▲ ' 기막힌 사내 들 ' , ' 킬러 들 의 수다 ' , ' 아 는 여자 ' 등 에서 장진 감독 과 호흡 을 맞췄 던 정재영이 장 감독 의 신작 ' 박수 칠 때 떠나 라 ' ( 제작 어나 더 썬데이 ) 에 카메오 로 출연 한다 .	O O O O O O O O O O O O O O O O O O O O O B-PS O O O O O O B-PS B-PS O O O O O O O O O O O O B-OG I-OG I-OG O O O O O O O
당찬 행운아 김옥빈	O O B-PS
" 집 이 순천 이 라 서울 에서 혼자 살 고 있 는데 도 하나 도 안 무섭 다 . 공포 영화 를 보 고 나 서 잔상 이 전혀 안 남 기 때문 이 다 . 오히려 무서운 것 은 밤길 가 다가 들리 는 개 짖 는 소리 다 . 어릴 때 집채 만 한 개 한테 물린 기억 이 있 어 진짜 무섭 다 . " 속사포 처럼 내뱉 는 말 이 통통 튀 었 다 . 공포 영화 를 찍 은 게 아니 라 무슨 액션 어드 벤쳐 영화 의 주인공 같 았 다 .	O O O B-LC O O B-LC O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-TI O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
재중 동포 장률 감독 의 영화 ' 망종 ' 이 3 일 이탈리아 에서 폐막 된 제 41 회 페사로 영화제 에서 대상 을 수상 했 다 .	O O B-PS O O O O O O O B-DT I-DT B-LC O O O O O O O O O O O O O O O
중앙대 가 문화 콘텐츠 기업 과 함께 총 470 억 원 을 들여 국내 첫 산학 협력 연기 학교 ( acting school ) 를 내년 5 월 개원 한다 .	B-OG O O O O O O O O O O O O O O O O O O O O O O O B-DT I-DT I-DT O O O
중앙대 연기예술원 은 장ㆍ 단기 과정 은 학위 를 주 는 교육 과정 은 아니 지만 대학 생 들 이나 대학 진학 을 희망 하 는 연기자 지망 생 들 이 연기 교육 을 받 으면서 학점 도 인정받 을 수 있 는 학점 은행 을 운영 한다 .	B-OG B-OG O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
톱스타 장동건 과 김희선 의 소속사 가 전격 적 으로 합병 했 다 .	O B-PS O B-PS O O O O O O O O O O
두 영화 는 오 는 12 월 비슷 한 시기 에 개봉 될 예정 이 다 .	O O O B-DT I-DT I-DT I-DT O O O O O O O O O O
